beta_FM	beta_MF	P_FBB	P_FNB	P_FTS	pmf	pmc	f_mf	f_mc	df_BB	df_NB	df_TS	dm_BB	dm_NB	dm_TS	Z	CCBB_FBB	CCNB_FNB	CFBB_CBB1	CFNB_CNB1	CCTS_FTS	f_FBB	f_FNB	f_FTS	t_gamma	eta_T
0.000745651	0.001556568	0.003922088	0.029009956	0.06335063	0.428316642	0.333949407	0.412536146	0.442675117	1.95964809	2.047483876	9.29877241	5.839355784	7.1311647	8.876980022	0.2181288	797.6096658	77.98164354	42.75219715	31.69614138	9.657646324	0.743118718	0.56468346	0.303145808	0.03107079	0.046679571
0.000787243	0.001419827	0.001613373	0.01459122	0.047104844	0.228888693	0.579445042	0.406467602	0.51489264	4.070221097	2.308460485	13.44666725	8.15423202	5.820481085	5.265113731	0.227250952	551.7457952	80.1111116	32.23497252	46.48957943	9.761421641	0.623907983	0.595431655	0.291610677	0.031851669	0.102804368
0.000687259	0.001253804	0.001486476	0.019079347	0.145880744	0.475723106	0.475716845	0.446781602	0.729584049	3.366397185	2.195934024	9.542767395	6.565867683	8.547641883	5.921022661	0.75874049	918.4807712	124.70268	17.67589145	47.96837033	4.689052516	0.736572793	0.661583698	0.294381921	0.033297468	0.043114562
0.000793727	0.000740883	0.008280179	0.003071371	0.174834674	0.365077833	0.507260727	0.328956865	0.655019964	4.445001101	3.025478226	8.720352883	8.808424728	8.563616568	3.892506334	0.547879388	254.3917982	166.2702138	47.08824987	34.19148634	4.427802976	0.487647834	0.649573248	0.187204929	0.031708047	0.081266832
0.000646576	0.000653671	0.006701253	0.02333957	0.016222708	0.203842308	0.423501192	0.291378231	0.533396373	3.113171555	5.600413101	14.00947952	9.939534133	7.942395806	4.086608426	0.692467273	798.8582152	175.9310092	28.95653795	24.25399666	23.22762354	0.535941191	0.445460575	0.281514885	0.027614016	0.078383191
0.000634554	0.001106023	0.004887741	0.00579237	0.013382492	0.484037888	0.367871212	0.284289623	0.791199412	2.220292333	2.459964111	12.321761	5.373838541	7.977609442	9.060827229	0.454516605	484.5113628	100.9251378	39.72237785	35.13750419	18.40232231	0.535552547	0.570091663	0.22742367	0.033111249	0.054834713
0.000774642	0.000664036	0.0052669	0.003414932	0.048916094	0.325241034	0.532601965	0.346414471	0.676228114	1.092735078	1.928471054	10.62249408	9.932691425	6.486283444	8.474939074	0.139495099	725.9009521	202.9242723	31.72699267	39.58273464	18.93220257	0.543098381	0.578676296	0.146791613	0.035636631	0.114907775
0.000628769	0.001415091	0.006705292	0.003498492	0.010077807	0.446980196	0.536283142	0.401579123	0.699880592	3.167928265	3.651243989	9.689601541	5.784467704	8.177682651	8.229121226	0.951175784	553.701388	67.61526287	35.00443425	15.81254271	23.76989679	0.787208812	0.60396533	0.135124085	0.03054801	0.134540287
0.000714732	0.001420094	0.006189146	0.006857152	0.00932527	0.239519137	0.402392705	0.347237148	0.331256403	5.527075871	1.72589885	9.041751634	7.169712257	8.472366749	1.030871782	0.598590618	272.202335	132.1088014	45.24779049	45.92047046	10.09276215	0.487703289	0.675765276	0.361467373	0.033069184	0.053976815
0.000752916	0.000683204	0.00397676	0.007044819	0.030916013	0.36335005	0.390694287	0.349414075	0.467137787	1.696507124	3.125935084	8.644557771	7.578872324	8.82493828	6.175086165	0.963992876	606.7044488	90.55549137	22.07882566	32.14807481	10.72805345	0.481483348	0.411054968	0.15918233	0.028232585	0.088661607
0.000669664	0.001546003	0.010033578	0.025396432	0.182646994	0.248453607	0.381348923	0.460336778	0.509114369	5.734193062	5.686772323	9.588901394	8.410751341	6.865324608	3.279279695	0.798985258	724.4713153	89.13813891	14.18886629	36.80477299	7.68342075	0.599308067	0.644437844	0.352031721	0.038143404	0.142438865
0.00078796	0.001189355	0.01013494	0.002468341	0.049031879	0.384009698	0.442352791	0.296591737	0.724456391	4.785043959	4.617976692	11.90490582	9.390867114	5.303275346	3.24808572	0.483117502	274.8368155	49.34962326	25.8604713	38.05750164	10.72564403	0.539938223	0.419839574	0.270626742	0.026436099	0.096101718
0.000617921	0.000674862	0.004830184	0.01534758	0.036919587	0.232407175	0.459070137	0.412766032	0.549368809	2.926385367	1.508371794	8.449363428	9.650676664	5.91504739	1.887666737	0.643751933	969.1223747	262.8515565	40.38703239	20.87279288	9.813792014	0.527299814	0.528148795	0.363303051	0.035609804	0.010843527
0.000706564	0.000657365	0.004980413	0.002043307	0.017947725	0.29556001	0.433350334	0.339241117	0.75679051	2.79501555	5.518360305	11.00438645	8.784573031	8.755857509	6.278493724	0.292687551	946.4998401	204.3817914	37.54971945	32.48905272	16.31143499	0.553418427	0.584548658	0.382673301	0.037607387	0.116356654
0.000605773	0.000992494	0.006227166	0.009521571	0.096315462	0.180293265	0.492889811	0.469546694	0.704784127	5.719824017	4.703444764	10.33830495	6.435754205	5.698223282	2.014849588	0.670893184	363.8635723	79.28280221	27.33341439	38.16524594	10.52711693	0.602536029	0.515067554	0.361703275	0.035965132	0.100606818
0.000624538	0.001224388	0.002697001	0.008525965	0.033872034	0.458627846	0.390180973	0.340847602	0.391327772	4.269573316	1.873046009	8.509954056	7.972790027	6.685408138	3.508533654	0.991669036	756.1654829	298.9340237	38.8590088	13.27807979	6.061122378	0.630679654	0.619019683	0.267215183	0.036818531	0.011069238
0.000724913	0.001351623	0.004828416	0.021862182	0.1848184	0.171522771	0.422508866	0.260019516	0.508082807	2.38424856	3.166711426	7.156249707	9.761677272	5.208379046	4.458154075	0.27781206	591.6818153	184.3080973	33.81858218	17.86662598	7.31787839	0.647156199	0.584967027	0.349556638	0.034961984	0.046997901
0.000695886	0.000651205	0.003044472	0.02361976	0.06492922	0.33770469	0.508057943	0.286912075	0.512832866	5.10208998	5.542002852	7.284106743	5.574805611	7.522145411	5.466091734	0.537309386	301.486825	118.8611529	29.65600231	42.36125008	15.74509726	0.648021753	0.585652133	0.28761845	0.026445908	0.052775392
0.000671563	0.001509775	0.007053513	0.026402612	0.009369423	0.22252484	0.301642787	0.358942478	0.486341949	5.044528414	5.857704945	7.82830468	7.482974785	5.512466245	1.401136218	0.418415731	318.9927837	126.0739759	36.53349073	14.40710576	22.67610886	0.517614717	0.5676832	0.327455229	0.029946257	0.076444286
0.000792892	0.000694377	0.00314459	0.006123829	0.012059254	0.327748986	0.358593506	0.457825267	0.793238431	5.801930374	2.999623612	10.25374734	7.790215552	8.019058026	6.431291363	0.122506523	941.0298872	162.4420999	38.79540869	29.74654315	23.26436866	0.651369081	0.49114784	0.202436109	0.024470736	0.148980514
0.000669774	0.000767066	0.006368153	0.005345382	0.168183275	0.145477835	0.409613084	0.41420332	0.592806662	3.680285362	1.204258062	8.736360915	9.708933867	9.157951205	3.686709032	0.44050298	516.7087604	187.2270668	32.64622456	13.44768237	10.02771946	0.633849923	0.412095438	0.138423389	0.03216422	0.129838821
0.000667513	0.000965851	0.007481829	0.014934221	0.183443886	0.335112451	0.474028164	0.392044421	0.687033037	3.647972138	1.979704568	9.503906587	5.632431946	8.201202605	4.128861977	0.884255401	497.8015383	149.1604281	38.08076836	45.00925538	5.160248211	0.668395378	0.637212739	0.314516919	0.039449612	0.09666619
0.000606098	0.001142817	0.007311053	0.019975933	0.08980899	0.301211769	0.406572277	0.367681755	0.519539415	1.708558395	5.460847179	8.13884052	9.713136052	7.693950653	6.852560613	0.555984288	394.2673693	79.20853662	42.43205692	26.60160488	12.16394993	0.583540811	0.52348531	0.376673317	0.037946308	0.092972572
0.000688659	0.000656769	0.00101288	0.017536769	0.054034293	0.155144811	0.309784769	0.348947602	0.788162857	2.023030213	3.03401315	13.88781358	7.077866652	5.802684976	1.344895819	0.081163655	786.5034465	229.7593155	28.94949485	35.98760446	14.07535825	0.483020781	0.602401412	0.14744907	0.033393574	0.156054421
0.000629323	0.000694709	0.005850401	0.020886969	0.126180678	0.44154372	0.50423969	0.335509362	0.664273104	3.79078787	1.195771353	8.553802759	5.75607374	6.223576245	6.029276197	0.00195064	750.0422577	118.2686015	39.84620975	46.00815929	5.724545897	0.476751073	0.440355979	0.140802687	0.033890377	0.100962113
0.000618803	0.001272102	0.003237832	0.020954393	0.117850688	0.282555475	0.316790371	0.377395244	0.798783672	1.316505797	1.234182982	7.052596617	5.218986509	7.737133868	5.26011948	0.465282558	1024.695537	98.07513828	36.8308546	22.20556439	12.64505308	0.751743651	0.550176521	0.369518871	0.028525768	0.069566028
0.000738878	0.000743039	0.005771334	0.012791489	0.137720387	0.12196164	0.42403607	0.317623416	0.527843986	5.547304455	4.718626302	9.491462995	7.343832818	9.343579139	3.557026277	0.068513563	758.8869293	235.9952214	35.24815694	17.52896932	10.95513292	0.61761163	0.488437265	0.182721847	0.025460751	0.083094844
0.000613461	0.000902939	0.006009753	0.025977987	0.181012272	0.300108304	0.410873458	0.347887889	0.651138944	4.852404584	2.178012323	10.48246311	8.588020965	9.717715586	7.718293858	0.402967359	730.0401396	238.7761005	46.19419662	28.06660769	10.9187501	0.68560628	0.603349732	0.382436493	0.029228763	0.11184874
0.000627167	0.000925316	0.010324072	0.018218052	0.098430549	0.301735433	0.559610906	0.330969167	0.51225104	3.273804266	2.713870597	8.109283098	6.664858918	5.068059679	8.347220584	0.241537652	977.6604784	144.1271935	45.1833478	46.72340584	16.60649198	0.736163282	0.585333923	0.205429727	0.033029285	0.007279087
0.000660769	0.001415279	0.006396164	0.007464623	0.071328699	0.415669953	0.418029592	0.260644397	0.475537489	4.080014757	2.216075056	13.42413621	7.683106291	5.649842729	7.430039017	0.512018839	893.2936108	216.8041772	19.18205852	17.32886512	15.81210165	0.713348573	0.62514252	0.321792846	0.030512084	0.150789488
0.000611426	0.001248494	0.005584134	0.027383028	0.119705886	0.193377643	0.536486281	0.42927482	0.669156756	5.398973335	3.830842083	13.96110166	7.977597098	9.469476319	4.949976606	0.95623305	836.7019246	283.8482438	36.13981801	13.91500241	8.202470661	0.663911241	0.677881218	0.305963738	0.039472107	0.121510619
0.00068979	0.001378529	0.007795529	0.005407138	0.029614011	0.395280542	0.334160018	0.380393273	0.588015403	4.494125396	5.868607055	9.3244081	7.666499543	6.515484372	6.274241402	0.362951954	490.5518526	58.09880644	30.05370426	19.70800835	16.36340243	0.552702591	0.417605976	0.354142041	0.036443194	0.020426885
0.000612821	0.001270309	0.007192654	0.028984132	0.142527327	0.418271629	0.428279527	0.410790336	0.710492849	3.552058341	3.989149232	12.54041629	5.58877751	6.974500368	4.267036825	0.865591168	401.5403469	217.8554862	28.30301522	14.66920069	4.576903227	0.512681081	0.531437055	0.247318198	0.023765885	0.126698374
0.000742255	0.001311352	0.009990091	0.011644867	0.192917639	0.233875682	0.301213932	0.358652652	0.681195021	5.296297837	3.734202071	8.15047867	6.342862796	5.635871352	4.9184301	0.124620262	538.834506	105.1279344	25.37942384	21.76999909	5.786799812	0.520542549	0.531686792	0.36065481	0.024586755	0.04750568
0.000752923	0.000778705	0.008453127	0.013189463	0.022231653	0.176980193	0.30220775	0.363955061	0.654256576	2.206797376	3.587456343	9.351139872	7.898617673	5.619535857	4.037749468	0.563638288	484.9959185	106.5211645	20.00447781	25.38288488	21.43369951	0.453447409	0.484449105	0.118441141	0.034311366	0.026740146
0.000648308	0.000712684	0.001953035	0.026837484	0.039638267	0.363746486	0.360837656	0.281775059	0.6226888	3.323950632	1.064752263	8.633688978	6.337410469	8.019023885	9.153201636	0.293845771	725.9272797	171.333263	45.60330106	41.10127104	18.06380187	0.682967604	0.593624307	0.132240982	0.023134661	0.090024514
0.0006349	0.000785758	0.003054315	0.008257436	0.023129319	0.245130888	0.541299322	0.382307844	0.792877592	3.333402759	2.412659194	6.443295563	7.984878883	8.906566134	1.709483022	0.710681047	781.0352885	142.4439819	43.24755929	40.36709106	16.21862964	0.768657841	0.589910714	0.13123391	0.028179487	0.104662962
0.000738768	0.000715849	0.001806816	0.003018191	0.025843121	0.172685836	0.485184415	0.271363467	0.557823604	3.293871376	5.04996641	8.654663572	8.171005877	7.904224327	5.236892326	0.964973129	481.1618933	120.3711466	45.14911302	44.73592539	6.561779007	0.634886378	0.655611944	0.299061554	0.031271109	0.080559623
0.00077252	0.000753221	0.003089075	0.024538623	0.09567868	0.465757371	0.49906179	0.42718672	0.391592516	2.795462989	3.998571634	5.522288894	7.271242806	6.383654187	6.417017989	0.830539831	1014.444561	79.22767783	37.27876532	27.00746718	9.413450515	0.720912755	0.418783558	0.374607682	0.03773482	0.124675045
0.000621228	0.001293422	0.002714606	0.014549962	0.091248888	0.402358267	0.492903244	0.277194651	0.698673106	4.941027167	4.991194849	13.43573139	9.634092961	8.30699668	6.324939969	0.296383581	486.7668292	62.10181864	25.28170915	14.584092	16.46079439	0.700289321	0.593639419	0.224043549	0.033311952	0.033055215
0.000784548	0.00074565	0.007727465	0.011043004	0.059768356	0.345698983	0.57076064	0.278956174	0.458446552	5.188788538	4.8228657	11.98348735	8.735858349	8.59295443	4.372064792	0.280932707	1066.327067	209.2606033	35.35932987	29.7523837	15.94467749	0.67955147	0.653048617	0.216872993	0.028644743	0.009314811
0.000623964	0.000679074	0.001280146	0.018982785	0.021028845	0.220253987	0.355868499	0.46725545	0.549661436	4.851898468	1.454896938	8.113651139	9.514119797	5.966098965	5.883122341	0.850242652	640.8348511	170.482085	34.80702802	35.77663625	17.21523339	0.511541599	0.598459509	0.214996582	0.024308772	0.116514818
0.000657848	0.000651976	0.003115602	0.020551735	0.138061388	0.421461278	0.299804459	0.445630559	0.587824425	5.244986073	1.046754342	13.43324794	5.48093607	8.329637772	1.350792776	0.563665415	976.3613704	185.6843901	26.6224	42.82371465	5.089708847	0.479362451	0.588075934	0.277182711	0.03140299	0.004629247
0.000626439	0.000975114	0.001839	0.018678381	0.177321626	0.320385849	0.542963752	0.41252528	0.600006458	5.602664653	1.044125125	13.51451657	9.067351674	5.531190358	1.831247922	0.111892609	450.7401719	184.1921086	29.14143232	19.87876167	10.05336683	0.436687628	0.479859701	0.119638472	0.025837817	0.123600174
0.000781906	0.001122669	0.003010961	0.011996822	0.180834981	0.408841902	0.558440405	0.404452224	0.641906861	5.038580498	3.005714732	14.11302853	7.049134426	9.618632393	6.224108757	0.337419551	1032.576488	118.9749006	31.09333433	28.47302882	7.113754945	0.793017533	0.538164729	0.356026499	0.027493466	0.132473825
0.000675712	0.000835063	0.002701501	0.027929081	0.052861012	0.479705558	0.320646589	0.335780991	0.681951198	2.280382835	3.807827088	10.6667392	8.95175379	8.361994163	5.033841836	0.404804587	396.2807026	58.08438982	47.89322929	47.23573322	12.91957868	0.532119708	0.52620221	0.190476121	0.023359573	0.150142479
0.000743558	0.000912665	0.005537324	0.015501206	0.022670331	0.189424591	0.539871629	0.290017239	0.794288809	5.936682223	1.612603607	14.88614591	6.901696642	8.521464409	9.050577324	0.901164078	618.0030666	107.2557006	28.13813851	40.37376787	15.19450384	0.613345495	0.594222801	0.288891363	0.023910444	0.027044296
0.000761953	0.001569222	0.008414619	0.013211549	0.137980526	0.242376061	0.384076025	0.319703485	0.371861883	5.891274864	1.50991231	13.11450916	9.119500157	8.662297259	9.00170525	0.023835242	411.3354067	60.67818065	43.42807588	47.24362961	3.101584103	0.67244616	0.489990047	0.327600507	0.031052353	0.119742228
0.000621295	0.001076825	0.010173589	0.024428805	0.05433556	0.216390765	0.347637979	0.283468948	0.509626409	3.949946985	3.061355676	9.12089856	5.171320361	6.075742895	4.651138307	0.933372394	907.9741826	216.8506746	28.0199928	19.92706471	9.878074053	0.642479661	0.645715221	0.118833561	0.024440877	0.150126865
0.000771544	0.001101948	0.006224841	0.025313386	0.081459	0.125388129	0.540516832	0.347268478	0.590576324	5.1456192	5.525898183	10.77859752	6.220489725	5.509526828	1.416555215	0.946990202	410.4955204	122.1244425	31.75038519	30.36045241	5.105643535	0.630466193	0.572950466	0.386057648	0.035389853	0.081633556
0.000696831	0.001454372	0.002838944	0.017093619	0.159935146	0.174209587	0.51079208	0.465729651	0.50583859	1.985955431	5.483347124	5.119069764	9.799172927	7.542714865	1.855691962	0.507460194	695.1615441	51.97686418	21.61357047	37.84507235	7.038195097	0.645527658	0.678477505	0.325814671	0.030379113	0.035617404
0.000780436	0.000652924	0.007127267	0.018908597	0.014557793	0.132718124	0.390520299	0.411927157	0.627687886	2.880226477	1.324986816	11.89493925	8.789178487	5.208243747	7.643890838	0.541996598	584.0628745	241.3150705	29.4356424	41.78735535	9.799753557	0.477817177	0.647987127	0.24021054	0.031644404	0.091201617
0.000703631	0.00133172	0.005565147	0.024326801	0.043774876	0.409978744	0.41976335	0.431407608	0.64916842	4.440113014	5.816207681	9.499988961	9.830678408	5.111672543	2.225727856	0.345766163	892.0055854	55.39453665	43.72080607	25.51701891	16.10512746	0.813929283	0.484697782	0.189680698	0.031685216	0.083701838
0.000636653	0.000710006	0.003218511	0.004406488	0.153356514	0.359419682	0.367040491	0.297116774	0.797926344	4.261400139	5.509407347	13.14170106	9.21225497	6.973745107	5.255528705	0.510596224	501.7759692	59.43980011	35.13555724	16.7215892	11.91856174	0.689857437	0.588062778	0.332197659	0.039642245	0.091123476
0.000762663	0.00087845	0.001862176	0.019556283	0.071039604	0.441397051	0.440403558	0.338260731	0.483233767	5.510290423	3.975691014	11.16551972	8.45758052	8.891878138	2.951008995	0.906761987	317.1076672	115.3830857	40.72705286	32.67856802	5.694559731	0.626361486	0.588366637	0.211642636	0.028223205	0.146596557
0.000633086	0.000794496	0.002138046	0.015551189	0.066854462	0.143824428	0.356606417	0.31982915	0.447479805	3.317881379	1.180452631	12.44335391	9.947888837	6.826100996	4.148297271	0.329606414	1068.917596	119.3930217	33.4535771	37.66734308	16.21307879	0.75791359	0.445572299	0.240449041	0.030209749	0.096325518
0.000716831	0.000815454	0.00199438	0.01716497	0.060695408	0.336271789	0.353014545	0.415724856	0.665200405	3.789987655	3.350965691	10.15573832	7.55750708	5.539530189	5.379593504	0.6984245	644.4159354	94.81652564	45.86801052	27.28832663	11.76296497	0.829124874	0.519385617	0.323711121	0.027083126	0.112407607
0.000710077	0.000628252	0.00337922	0.018712275	0.047280379	0.208560602	0.53427886	0.408636226	0.46894628	4.402014903	5.320457058	5.49624195	5.475357255	8.64774018	1.349491675	0.808958121	672.9589167	109.7013797	30.70169575	41.99767853	4.831120839	0.415230935	0.467235619	0.126592255	0.035352781	0.005932558
